_id,head,normalized_head
32350,túsluq,tuslu
32351,túslub,tuslub
32352,túslud,tuslud
32353,túsluk,tusluk
32354,tuslikanán,tuslikanan
32355,túsmaw,tusmaw
32356,túsmud,tusmud
32357,túsnub,tusnub
32358,túsnud,tusnud
32359,tustǎr,tustar
32360,tustádu,tustadu
32361,tústus,tustus
32362,tinústus,tinustus
32363,túsu,tusu
32364,patusutúsu,patusutusu
32365,tusúd,tusud
32366,túsug,tusug
32367,tusúg,tusug
32368,túsuk,tusuk
32369,tusúk,tusuk
32370,túsup,tusup
32371,tusúy,tusuy
32372,tutál,tutal
32373,tútal,tutal
32374,tútbras,tutbras
32375,panútbras,panutbras
32376,túthu,tuthu
32377,tútpik,tutpik
32378,panútpik,panutpik
32379,tútuq,tutu
32380,túqtuq,tutu
32381,túqtuq,tutu
32382,tutúb,tutub
32383,tinutúb,tinutub
32384,tutúg,tutug
32385,tútuk,tutuk
32387,tútuk,tutuk
32388,tinutukáy,tinutukay
32389,tutúl,tutul
32390,tútul,tutul
32391,matutulún,matutulun
32392,tutúnlan,tutunlan
32393,tútut,tutut
32394,tútuy,tutuy
32395,tútyan,tutyan
32396,tutyanán,tutyanan
32397,tuqú,tuu
32398,túqu,tuu
32401,patuqú,patuu
32402,tuquhún,tuuhun
32403,tuhuqún,tuhuun
32404,túqhun,tuhun
32405,túqu,tuu
32407,tuqutúqu,tuutuu
32408,patuqutúqu,patuutuu
32409,matuqutuquhún,matuutuuhun
32410,matuhuqtuhuqún,matuhutuhuun
32411,tinuhúqan,tinuhuan
32412,tinuqúhan,tinuuhan
32413,tuluhúqan,tuluhuan
32414,pagtúqu,pagtuu
32415,matuqúhun,matuuhun
32416,tuqúb,tuub
32417,túqub,tuub
32418,túqub,tuub
32419,tuqúd,tuud
32420,túqud,tuud
32421,tuqúd,tuud
32422,panuqúd,panuud
32423,tinuqúd,tinuud
32424,tininuqúd,tininuud
32425,tinudqanáy,tinud-anay
32426,tinúdqay,tinud-ay
32427,tinuquráy,tinuuray
32428,kamatuqúran,kamatuuran
32429,matúqud,matuud
32430,pakamatúqud,pakamatuud
32431,matinudqánun,matinud-anun
32432,pagkatinúqud,pagkatinuud
32433,túqud,tuud
32434,patúqud,patuud
32435,túqug,tuug
32436,tuqúk,tuuk
32437,tuqún,tuun
32438,tuqunanán,tuunanan
32439,hinúqun,hinuun
32440,matulunqánun,matulun-anun
32441,pagtuqún,pagtuun
32442,pagtulúnqan,pagtulun-an
32443,túqun,tuun
32444,tuqún,tuun
32445,tuqúŋ,tuung
32447,túquy,tuuy
32448,tuwá,tuwa
32449,tuwatúwa,tuwatuwa
32450,tinuwatuwá,tinuwatuwa
32451,tuwád,tuwad
32452,túwad,tuwad
32455,tuwadtúwad,tuwadtuwad
32456,túwag,tuwag
32457,tuwák,tuwak
32458,tuwáŋ,tuwang
32459,túwaŋ,tuwang
32460,tuwaŋtúwaŋ,tuwangtuwang
32462,tuwaŋán,tuwangan
32463,tuwáŋ,tuwang
32464,túwaŋ,tuwang
32465,túwaŋ,tuwang
32466,katúwaŋ,katuwang
32467,túwaŋ,tuwang
32468,tuwás,tuwas
32469,tuwatúwa,tuwatuwa
32470,tuwáw,tuwaw
32471,tuwáy,tuway
32472,tuwáyun,tuwayun
32473,tuwáy,tuway
32474,túway,tuway
32475,panuwáy,panuway
32476,tuwaytuwáy,tuwaytuway
32477,tuwaytuwáy,tuwaytuway
32478,tuwaytúway,tuwaytuway
32479,tuwaytúway,tuwaytuway
32480,tuwittuwít,tuwittuwit
32481,túy,tuy
32482,túy,tuy
32483,túya,tuya
32484,túyaq,tuya
32485,tuyaqtúyaq,tuyatuya
32486,túyaŋ,tuyang
32487,patúyaŋ,patuyang
32488,pinatuyaŋán,pinatuyangan
32489,mapatuyaŋún,mapatuyangun
32490,tuyarúg,tuyarug
32491,tuyátuy,tuyatuy
32492,túybuq,tuybu
32493,túyhad,tuyhad
32494,tuyhákaw,tuyhakaw
32495,túyhud,tuyhud
32496,túytuy,tuytuy
32497,panúytuy,panuytuy
32498,túytuy,tuytuy
32499,túytuy,tuytuy
32500,tuytuyán,tuytuyan
32501,túyu,tuyu
32502,tuyúq,tuyu
32503,túyuq,tuyu
32504,túyuq,tuyu
32506,panúyuq,panuyu
32507,panuyúq,panuyu
32508,tinúyuq,tinuyu
32509,tinuyúqan,tinuyuan
32510,katuyúqan,katuyuan
32511,pinatúyuq,pinatuyu
32512,tuyuqún,tuyuun
32513,túyub,tuyub
32514,túyqud,tuy-ud
32515,túyuk,tuyuk
32517,patúyuk,patuyuk
32518,tuyukán,tuyukan
32521,tuyukún,tuyukun
32522,twágsik,twagsik
32523,twákdug,twakdug
32524,twásik,twasik
32525,twilbqúklak,twilb-uklak
32526,twírka,twirka
32528,twis,twis
32529,twist,twist
32530,tyábaw,tyabaw
32531,tyáguq,tyagu
32533,tyáli,tyali
32534,tyának,tyanak
32535,tyaŋáw,tyangaw
32536,tyáŋgi,tyanggi
32537,panyáŋgi,panyanggi
32538,tyaŋgihán,tyanggihan
32539,tyátru,tyatru
32540,tyímpu,tyimpu
32541,tyínda,tyinda
32542,tyubíbu,tyubibu
32544,tyúpiq,tyupi
32545,tyuríya,tyuriya
32546,tyusupíya,tyusupiya
32547,tyútur,tyutur
32548,qu,u
32551,qu,u
32552,qu,u
32556,qúbak,ubak
32557,qubán,uban
32562,qúban,uban
32563,qubanqúban,uban-uban
32564,paqubán,pauban
32566,qinubanán,inubanan
32567,kaqúban,kauban
32570,kaqubánan,kaubanan
32571,qúban,uban
32572,qubánun,ubanun
32573,qubáryu,ubaryu
32574,qúbas,ubas
32575,qúbas,ubas
32576,qubaqúb,ubaub
32577,qubaqúg,ubaug
32578,qubáy,ubay
32579,paqubáyun,paubayun
32580,kaqubáy,kaubay
32581,qubayqubáy,ubay-ubay
32582,qúbi,ubi
32586,qubihán,ubihan
32587,qubíhas,ubihas
32588,qúbir,ubir
32595,qubirispídiŋ,ubirispiding
32599,qubirlúdid,ubirludid
32600,qubirnayít,ubirnayit
32602,qubirprayís,ubirprayis
32604,qubirtayím,ubirtayim
32607,qúbir,ubir
32608,qúbir,ubir
32609,qubíspu,ubispu
32610,qubispádu,ubispadu
32611,qubligár,ubligar
32612,qubligádu,ubligadu
32613,qubligasiyún,ubligasiyun
32615,qúbluŋ,ublung
32617,qúbra,ubra
32620,qubríru,ubriru
32621,qubrírus,ubrirus
32622,pinaqúbra,pinaubra
32623,qinubráhan,inubrahan
32624,qulubrahún,ulubrahun
32625,qubrahúnun,ubrahunun
32627,qubríru,ubriru
32628,qubsírbar,ubsirbar
32629,qubsirbádu,ubsirbadu
32630,qubsirbasiyún,ubsirbasiyun
32631,qubsirbatúryu,ubsirbaturyu
32632,qubú,ubu
32634,qubuqubú,ubuubu
32635,qubúq,ubu
32638,qúbqub,ub-ub
32639,qubúd,ubud
32641,qúbud,ubud
32642,qubúrun,uburun
32643,qúbug,ubug
32644,qubulqúbul,ubul-ubul
32645,qubús,ubus
32647,pamalaquránan,pamalauranan
32648,paqubús,paubus
32649,hiqubús,hiubus
32650,kaqubús,kaubus
32651,kahiqubús,kahiubus
32652,mapaqubsánun,mapaubsanun
32653,mapahiqubsánun,mapahiubsanun
32654,mapinaqubsánun,mapinaubsanun
32655,mapaqinubsánun,mapainubsanun
32656,tagaqubús,tagaubus
32657,qúbus,ubus
32658,qúbus,ubus
32659,qubuqúb,ubuub
32661,qúday,uday
32662,qúdhak,udhak
32663,qúdhan,udhan
32664,qudhanún,udhanun
32665,qudíyu,udiyu
32666,qudiyúŋ,udiyung
32667,qudiyúŋun,udiyungun
32668,qúdlut,udlut
32669,tiŋúdlut,tingudlut
32670,qudlután,udlutan
32671,qúdtu,udtu
32673,tútuk,tutuk
32674,túktuk,tuktuk
32675,hiŋúdtu,hingudtu
32676,paŋhiŋúdtu,panghingudtu
32677,qudtuhán,udtuhan
32678,kaqudtúhun,kaudtuhun
32679,paniqúdtu,paniudtu
32680,qudtúhun,udtuhun
32681,qudtuqúdtu,udtuudtu
32682,taliqúdtu,taliudtu
32683,qudtuhún,udtuhun
32684,qudúq,udu
32685,qúdqud,ud-ud
32686,qúdqud,ud-ud
32687,qudúy,uduy
32688,qug,ug
32694,qugá,uga
32696,qugáhip,ugahip
32698,qugahípun,ugahipun
32699,qugáliŋ,ugaling
32700,kaqugalíŋun,kaugalingun
32701,paŋaqugalíŋun,pangaugalingun
32702,kinaqugaliŋún,kinaugalingun
32703,kaqugalíŋnan,kaugalingnan
32704,qugám,ugam
32705,qugáŋ,ugang
32706,qugáŋan,ugangan
32707,qugaŋanún,uganganun
32708,qugát,ugat
32710,paŋugát,pangugat
32711,paŋliqúgat,pangliugat
32712,qugatqugát,ugat-ugat
32713,kaqugatán,kaugatan
32714,qugatún,ugatun
32715,qugaqúga,ugauga
32716,qúgay,ugay
32717,qúgba,ugba
32718,qugbáti,ugbati
32720,qúgbuk,ugbuk
32723,qúgbun,ugbun
32724,qúgbus,ugbus
32725,qúgda,ugda
32726,qúgdaq,ugda
32727,pasiqúgda,pasiugda
32728,tigpasiqúgda,tigpasiugda
32729,qúgdaŋ,ugdang
32730,kaqúgdaŋ,kaugdang
32731,qúgdaw,ugdaw
32732,qúgdu,ugdu
32733,pinaqúgdu,pinaugdu
32734,qúgdu,ugdu
32735,qúgduk,ugduk
32736,qúgdul,ugdul
32737,qúgduŋ,ugdung
32738,qúghad,ughad
32739,qúghak,ughak
32740,qugíŋut,ugingut
32741,qugís,ugis
32742,qugíqut,ugiut
32743,qúgkad,ugkad
32744,qúgkal,ugkal
32745,qúgkat,ugkat
32746,qúgkay,ugkay
32747,qúgmaq,ugma
32750,qugmaqúgmaq,ugmaugma
32751,paqúgmaq,paugma
32752,pakaqúgmaq,pakaugma
32753,kaqugmáqun,kaugmaun
32754,paŋhiqúgmaq,panghiugma
32755,qúgmad,ugmad
32756,paqúgmad,paugmad
32757,qugmarán,ugmaran
32758,kaqugmáran,kaugmaran
32759,maguqúgmad,maguugmad
32760,paŋúgmad,pangugmad
32761,qúgnat,ugnat
32762,paqúgnat,paugnat
32763,qúgnuk,ugnuk
32764,qúgnut,ugnut
32765,qúgpak,ugpak
32766,qúgpas,ugpas
32767,qúgpuq,ugpu
32768,qugpuqúgpuq,ugpuugpu
32769,qúgpuŋ,ugpung
32770,qúgput,ugput
32771,qúgsad,ugsad
32772,qugsadqúgsad,ugsad-ugsad
32773,qinúgsad,inugsad
32774,qúgsud,ugsud
32775,qugsudqúgsud,ugsud-ugsud
32776,qúgsuk,ugsuk
32777,qúgtad,ugtad
32778,qúgtak,ugtak
32779,qúgtas,ugtas
32780,qúgtud,ugtud
32781,qúgtuk,ugtuk
32782,qúgtus,ugtus
32783,qugúd,ugud
32788,qúgqug,ug-ug
32789,kaqúgqug,kaug-ug
32790,qúgqug,ug-ug
32791,qugqúg,ug-ug
32792,qugúk,uguk
32793,qugúk,uguk
32794,qúgum,ugum
32795,qúguŋ,ugung
32796,qugút,ugut
32797,qugutqúgut,ugut-ugut
32798,qugúy,uguy
32799,qúguy,uguy
32800,quguyqúguy,uguy-uguy
32802,qúgwad,ugwad
32803,qugwadqúgwad,ugwad-ugwad
32804,qúgyab,ugyab
32805,quhá,uha
32806,quhág,uhag
32807,quháldris,uhaldris
32808,quhális,uhalis
32809,quháŋ,uhang
32810,quhaŋquháŋ,uhang-uhang
32811,qúhas,uhas
32813,quháw,uhaw
32814,hiŋuháw,hinguhaw
32815,kaquháw,kauhaw
32816,quháwun,uhawun
32817,quháy,uhay
32818,quhípan,uhipan
32819,quhú,uhu
32820,quhú,uhu
32821,quhúq,uhu
32822,qúhuq,uhu
32824,quhún,uhun
32825,qúhuŋ,uhung
32827,quhuŋán,uhungan
32828,quhút,uhut
32829,qúhut,uhut
32830,qúk,uk
32831,quká,uka
32832,qukáb,ukab
32833,qukabqúkab,ukab-ukab
32834,qúkban,ukban
32835,qukábhaŋ,ukabhang
32836,qukádyaŋ,ukadyang
32837,qukál,ukal
32838,qukáŋ,ukang
32839,qukás,ukas
32840,qukasiyún,ukasiyun
32841,paŋukasiyún,pangukasiyun
32842,qúkat,ukat
32843,qukáy,ukay
32844,qigulukáy,igulukay
32845,qúkay,ukay
32846,qúkba,ukba
32847,qúkhab,ukhab
32848,qúki,uki
32849,qukidúk,ukiduk
32850,qukidúki,ukiduki
32851,qukikáq,ukika
32852,qúkit,ukit
32853,qukitqukitán,ukit-ukitan
32854,qukitqukitún,ukit-ukitun
32855,maqún,ma-un
32856,qukíquk,ukiuk
32857,qukiqút,ukiut
32858,qukíqut,ukiut
32859,qúklab,uklab
32860,quklabá,uklaba
32861,qúkmil,ukmil
32862,qúknul,uknul
32863,quknulqúknul,uknul-uknul
32864,qúkpaw,ukpaw
32865,qukpawqúkpaw,ukpaw-ukpaw
32866,qúkra,ukra
32867,qúkra,ukra
32868,qúksidyǐn,uksidyin
32869,quksihína,uksihina
32870,quksihináda,uksihinada
32871,quksihínu,uksihinu
32872,quksílyu,uksilyu
32873,quksináda,uksinada
32875,qúksirbǎr,uksirbar
32876,qúksu,uksu
32878,quktába,uktaba
32879,quktába,uktaba
32880,quktúbri,uktubri
32881,qukú,uku
32882,qukúq,uku
32883,qúkuq,uku
32884,qúkub,ukub
32885,paqúkub,paukub
32886,maqukúbun,maukubun
32887,qúkquk,uk-uk
32890,qúkul,ukul
32891,qukunqúkun,ukun-ukun
32892,qukupár,ukupar
32893,qukupádu,ukupadu
32894,qukupasiyún,ukupasiyun
32895,qukút,ukut
32896,maqukutún,maukutun
32897,qukúy,ukuy
32898,qúkuy,ukuy
32899,qúkuy,ukuy
32900,qúkyab,ukyab
32901,paqúkyab,paukyab
32902,maqukyabún,maukyabun
32903,qúkyuq,ukyu
32904,qúkyut,ukyut
32905,qúlaq,ula
32906,qúlag,ulag
32907,qulagqulág,ulag-ulag
32908,qulagán,ulagan
32909,kaqúlag,kaulag
32910,maqulagún,maulagun
32911,qulagún,ulagun
32912,qulahí,ulahi
32914,paqulahí,paulahi
32915,paŋulahí,pangulahi
32916,kaqulahí,kaulahi
32917,kaqulahíqan,kaulahian
32919,paŋulahíqan,pangulahian
32920,kaqulahíqay,kaulahiay
32922,kinaqulahiqán,kinaulahian
32923,qulahípan,ulahipan
32925,qulalág,ulalag
32926,hiŋulalág,hingulalag
32927,qulán,ulan
32928,qúlan,ulan
32929,paqulán,paulan
32930,qulanqúlan,ulan-ulan
32931,paqulanqúlan,paulan-ulan
32932,pasiŋulán,pasingulan
32933,tiŋulán,tingulan
32934,tiŋúlan,tingulan
32935,taliqúlan,taliulan
32936,qulándis,ulandis
32937,quláŋ,ulang
32938,quláŋ,ulang
32940,qulaŋqúlaŋ,ulang-ulang
32942,kaquláŋan,kaulangan
32943,paŋuláŋ,pangulang
32944,quláŋ,ulang
32945,paŋuláŋ,pangulang
32946,qulaŋqúlaŋ,ulang-ulang
32947,qulanqúlan,ulan-ulan
32948,qúlqap,ul-ap
32949,qulápiq,ulapi
32950,qulasíman,ulasiman
32951,qulát,ulat
32952,qúlat,ulat
32953,qulát,ulat
32954,qúlat,ulat
32955,qulátun,ulatun
32956,qulátiw,ulatiw
32957,qúlaw,ulaw
32959,qulawquláw,ulaw-ulaw
32960,pakaqúlaw,pakaulaw
32961,pakaquláw,pakaulaw
32962,qulawán,ulawan
32963,maŋgiqulawún,manggiulawun
32964,kaqúlaw,kaulaw
32965,kaquláwan,kaulawan
32966,kaqulawún,kaulawun
32967,makaquqúlaw,makauulaw
32968,maŋgiquláwun,manggiulawun
32969,maquláwun,maulawun
32970,qúlay,ulay
32971,kaqúlay,kaulay
32972,qúlbu,ulbu
32973,pinaqúlbu,pinaulbu
32974,quldáwun,uldawun
32975,qúldug,uldug
32976,qúlhi,ulhi
32977,qúlhus,ulhus
32978,qúli,uli
32979,qúliq,uli
32981,qulíq,uli
32983,quliqán,ulian
32984,hiŋúliq,hinguli
32985,hiŋulíq,hinguli
32986,paqúliq,pauli
32987,paqulíq,pauli
32988,pahiqulíq,pahiuli
32989,pahaquliqáy,pahauliay
32990,saqulíq,sauli
32991,hiniŋuliqán,hiningulian
32992,qinuliqán,inulian
32994,kaquliqún,kauliun
32995,paquliqanán,paulianan
32996,paquliqán,paulian
32997,pumapaqulíq,pumapauli
32998,taliqulíq,taliuli
32999,talipaqulíq,talipauli
33000,qumuqulíq,umuuli
33001,quliqunún,uliunun
33002,quliqúnun,uliunun
33003,qiguqulíqay,iguuliay
33004,qiguquliqáy,iguuliay
33005,paquliqúnun,pauliunun
33006,paquliqunún,pauliunun
33007,quliqanún,ulianun
33008,qúlib,ulib
33011,qulíba,uliba
33012,qulíba,uliba
33013,qulíbu,ulibu
33015,quligárk,uligark
33016,qulíhad,ulihad
33017,qulihí,ulihi
33018,qulílaŋ,ulilang
33019,paŋulílaŋ,pangulilang
33020,qulimpíkir,ulimpikir
33021,qulimpiyán,ulimpiyan
33022,qulín,ulin
33023,qúliŋ,uling
33024,quliŋún,ulingun
33025,quliŋíq,ulingi
33026,quliŋíg,ulingig
33027,qulipád,ulipad
33029,qulipíŋ,uliping
33030,paqulipíŋ,pauliping
33031,qulípun,ulipun
33033,paqulípin,paulipin
33034,kaqulípnan,kaulipnan
33035,qulísi,ulisi
33036,qulít,ulit
33037,qúlit,ulit
33038,kaqulít,kaulit
33039,kaqúlit,kaulit
33040,qúlit,ulit
33041,qulitáwu,ulitawu
33042,paŋulitáwu,pangulitawu
33043,qulitáwhay,ulitawhay
33044,kaqulitáwhan,kaulitawhan
33045,qulíqut,uliut
33046,qúlput,ulput
33048,qúlsir,ulsir
33049,qulsirá,ulsira
33050,qulsíra,ulsira
33051,qulsirún,ulsirun
33052,qultimá,ultima
33054,qultimatúm,ultimatum
33055,qultimú,ultimu
33058,qultimú,ultimu
33059,qúlu,ulu
33067,paŋúlu,pangulu
33068,sagulú,sagulu
33069,sagúlu,sagulu
33070,siŋulú,singulu
33071,quluhán,uluhan
33072,qulúhan,uluhan
33073,qinúlu,inulu
33074,qinulúhan,inuluhan
33075,kaqulúhan,kauluhan
33076,kapaŋulúhan,kapanguluhan
33077,qúlub,ulub
33078,qúlud,ulud
33079,hiŋúlud,hingulud
33080,qighihiŋulúd,ighihingulud
33081,qighiliŋulúd,ighilingulud
33082,quludqúlud,ulud-ulud
33083,qúlug,ulug
33084,qúlqug,ul-ug
33085,qulúgnan,ulugnan
33086,qulugqúlug,ulug-ulug
33087,qulugqulugán,ulug-ulugan
33088,qulúk,uluk
33089,qúluk,uluk
33091,qulukqulúk,uluk-uluk
33093,qúlqul,ul-ul
33094,qúlqul,ul-ul
33095,kaqúlqul,kaul-ul
33096,qúlqul,ul-ul
33097,qulún,ulun
33098,qúnlan,unlan
33099,qulúnlan,ulunlan
33100,qulúnan,ulunan
33102,qinúnlan,inunlan
33103,qúluŋ,ulung
33104,qinúluŋ,inulung
33105,qulúŋlan,ulunglan
33106,qulúŋnan,ulungnan
33107,qulunqúlun,ulun-ulun
33108,qúlup,ulup
33109,qulús,ulus
33110,paqulús,paulus
33111,qinúslan,inuslan
33113,pinaqúslan,pinauslan
33114,qÚlus,ulus
33115,qulusíman,ulusiman
33116,qulút,ulut
33117,qúlut,ulut
33118,qulutqúlut,ulut-ulut
33119,qutlánan,utlanan
33120,kaqulút,kaulut
33121,qulút,ulut
33122,qúlut,ulut
33123,quluqúlu,uluulu
33124,quluquluhán,uluuluhan
33125,qulúy,uluy
33126,qulyahút,ulyahut
33127,qúlyap,ulyap
33128,qum̀,um
33129,qumá,uma
33130,qúmhan,umhan
33131,qumahán,umahan
33132,kaqumahán,kaumahan
33133,kaqúmhan,kaumhan
33134,maguqúma,maguuma
33135,paŋumá,panguma
33136,qumág,umag
33137,qumágad,umagad
33138,qumagák,umagak
33139,qumágak,umagak
33140,qúmaŋ,umang
33143,qumapún,umapun
33145,qúmat,umat
33146,qumáw,umaw
33147,qumayqúmay,umay-umay
33148,qumayqumayán,umay-umayan
33149,qumbaŋúl,umbangul
33150,qumbáŋul,umbangul
33151,qúmbaw,umbaw
33152,qumbihás,umbihas
33153,qumbíhas,umbihas
33154,qúmid,umid
33155,qumidú,umidu
33156,qumígas,umigas
33157,qumíl,umil
33158,qúmil,umil
33159,qumintádu,umintadu
33160,qumíntu,umintu
33162,qúmnis,umnis
33163,qúmpas,umpas
33164,qúmpaw,umpaw
33165,qúmpaw,umpaw
33166,qúmpuq,umpu
33167,qúmpul,umpul
33170,qúmud,umud
33172,hipaqúmud,hipaumud
33173,hapaqúmud,hapaumud
33174,paqúmud,paumud
33175,qumúg,umug
33176,qúmuk,umuk
33177,paqúmuk,paumuk
33178,qúmul,umul
33179,qumulán,umulan
33180,qinúmul,inumul
33181,qúmqum,um-um
33183,qumúŋ,umung
33184,qumuqúm,umu-um
33185,qumúy,umuy
33186,paqumuyqumúy,paumuy-umuy
33187,qun,un
33189,háqiy,haiy
33193,qúna,una
33199,quná,una
33200,paqúna,pauna
33201,paquná,pauna
33202,qunaquná,unauna
33203,pasiqúna,pasiuna
33204,pasiquná,pasiuna
33205,qunáhan,unahan
33206,paŋunáhan,pangunahan
33207,kinaqunahán,kinaunahan
33208,kinaqunáhan,kinaunahan
33209,maqunaqunahún,maunaunahun
33210,qunaqunahún,unaunahun
33211,qunáq,una
33212,qúnaq,una
33213,qunanút,unanut
33214,qunáp,unap
33215,qunás,unas
33216,hiŋunás,hingunas
33217,qunásis,unasis
33218,qunát,unat
33219,qunáw,unaw
33220,qunawúp,unawup
33221,qunáy,unay
33223,qúnay,unay
33225,qunayqúnay,unay-unay
33226,qinunáy,inunay
33227,tiqúnay,tiunay
33228,qúndag,undag
33229,qúndak,undak
33231,qúndan,undan
33233,qúndaŋ,undang
33235,qundaŋqúndaŋ,undang-undang
33236,qinundaŋán,inundangan
33238,qundaqúndaq,undaunda
33239,qundáyag,undayag
33240,qundayún,undayun
33241,qundáyun,undayun
33242,paqundayún,paundayun
33243,qúnduq,undu
33244,qúnduk,unduk
33245,qúndul,undul
33246,qúnduy,unduy
33247,qúndyan,undyan
33249,quŋáq,unga
33250,quŋaqúŋaq,ungaunga
33251,quŋáq,unga
33252,quŋáb,ungab
33253,qinuŋabán,inungaban
33254,quŋáb,ungab
33255,qúŋad,ungad
33256,paqúŋad,paungad
33257,qinuŋáran,inungaran
33258,quŋál,ungal
33259,qúŋal,ungal
33260,quŋás,ungas
33261,quŋatqúŋat,ungat-ungat
33262,quŋaqúg,ungaug
33263,quŋáw,ungaw
33264,qúŋdan,ungdan
33265,qúŋgaq,ungga
33266,quŋgaqúŋgaq,unggaungga
33267,qúŋgal,unggal
33268,qúŋgu,unggu
33269,quŋguwíntu,ungguwintu
33270,qúŋguy,ungguy
33273,quŋguyqúŋguy,ungguy-ungguy
33274,qúŋkad,ungkad
33275,qúŋkag,ungkag
33276,qúŋkat,ungkat
33277,qúŋlan,unglan
33278,qúŋluq,unglu
33279,paŋúŋluq,pangunglu
33280,qúŋnan,ungnan
33281,qúŋuq,ungu
33282,qúŋuq,ungu
33283,qúŋud,ungud
33284,quŋúl,ungul
33285,qúŋul,ungul
33286,qúŋquŋ,ung-ung
33287,quŋusquŋús,ungus-ungus
33288,quŋusqúŋus,ungus-ungus
33289,qúŋut,ungut
33291,pinaqúŋut,pinaungut
33292,quŋúy,unguy
33293,quŋúy,unguy
33294,quŋuyqúŋuy,unguy-unguy
33295,quŋuyán,unguyan
33296,quŋuyquŋuyán,unguy-unguyan
33297,qunibirsidád,unibirsidad
33298,qunidú,unidu
33299,qunidúru,uniduru
33300,qunipúrmi,unipurmi
33301,qunkuwártu,unkuwartu
33302,qúnlan,unlan
33303,qúnlud,unlud
33304,paqúnlud,paunlud
33305,qunminútu,unminutu
33306,qunmumíntu,unmumintu
33308,qúnra,unra
33309,qúnras,unras
33311,qúnsa,unsa
33321,diháq,diha
33327,paŋúnsa,pangunsa
33328,qunsáqay,unsaay
33329,kaqúnsa,kaunsa
33330,kinaqúnsa,kinaunsa
33331,kinaqunsáqay,kinaunsaay
33332,magqúnsa,mag-unsa
33333,qigqúnsa,ig-unsa
33335,qúnsas,unsas
33336,qúnsi,unsi
33337,qunsiqúnsi,unsiunsi
33338,qunsiŋálan,unsingalan
33339,qunsiyálan,unsiyalan
33340,qúnsuy,unsuy
33341,qúntaq,unta
33345,qúntu,untu
33346,qúntu,untu
33347,qúntul,untul
33348,quntulqúntul,untul-untul
33350,qúntup,untup
33351,qúntuy,untuy
33352,qúntuy,untuy
33353,qúntuy,untuy
33354,qúnu,unu
33358,syát,syat
33360,qunúd,unud
33365,qúndan,undan
33366,qundánun,undanun
33367,maqundánun,maundanun
33368,kaqunurán,kaunuran
33369,paqunúd,paunud
33370,qunúdnun,unudnun
33372,qunugán,unugan
33373,qunukqunúk,unuk-unuk
33374,paqunukqunúk,paunuk-unuk
33375,qunukqúnuk,unuk-unuk
33376,maqunukqunukún,maunuk-unukun
33377,qunúm,unum
33378,kanqumán,kan-uman
33380,qúnqun,un-un
33381,qinúnqun,inun-un
33382,qinunqunán,inun-unan
33383,qúnqun,un-un
33384,qunqún,un-un
33385,qunqún,un-un
33386,qúnuŋ,unung
33387,qunúŋ,unung
33388,qunuŋán,unungan
33389,maqunuŋún,maunungun
33390,qunúr,unur
33391,qúnur,unur
33392,qunurábli,unurabli
33393,qunurári,unurari
33394,qunuráryu,unuraryu
33395,qunús,unus
33397,qúnus,unus
33398,qunusqúnus,unus-unus
33399,qunút,unut
33400,qúnut,unut
33401,qúnyaq,unya
33408,noqún,noun
33410,qunyaqúnyaq,unyaunya
33411,qúnyas,unyas
33412,qúnyun,unyun
33413,qúnyur,unyur
33414,qup,up
33415,qup,up
33416,qúpa,upa
33417,qinupáhan,inupahan
33418,qúpaq,upa
33419,qinúpaq,inupa
33420,qupák,upak
33421,qúpak,upak
33422,qúpal,upal
33423,qupás,upas
33424,qúpas,upas
33425,qupát,upat
33428,qikaqupát,ikaupat
33429,kapqatán,kap-atan
33430,makaqupát,makaupat
33431,kaqupát,kaupat
33432,tagqupát,tag-upat
33433,tagúpqat,tagup-at
33434,tinagúpqat,tinagup-at
33435,qupaqúp,upaup
33436,qupáw,upaw
33437,qúpaw,upaw
33439,qupáw,upaw
33440,qupáy,upay
33441,qúpay,upay
33442,kaqupáyan,kaupayan
33443,kaqupayún,kaupayun
33445,qúphag,uphag
33446,qúphak,uphak
33447,qúpin,upin
33449,qupiniyún,upiniyun
33451,qupirá,upira
33452,qupirasiyunú,upirasiyunu
33453,qupirá,upira
33454,qupirátik,upiratik
33455,qupirárya,upirarya
33456,qupiráryu,upiraryu
33457,paŋupiráryu,pangupiraryu
33458,qupirísyun,upirisyun
33459,qupirít,upirit
33460,qupirítur,upiritur
33461,qupiríta,upirita
33462,qupirtúryu,upirturyu
33463,qúpis,upis
33464,qupisína,upisina
33465,qupisír,upisir
33466,qupisiyál,upisiyal
33469,qupisiyális,upisiyalis
33470,qupisiyún,upisiyun
33471,qupísyu,upisyu
33472,qúpluk,upluk
33473,quprisár,uprisar
33474,quprisír,uprisir
33475,qups,ups
33476,quptikál,uptikal
33477,quptikú,uptiku
33478,qúpu,upu
33479,qupúq,upu
33480,qupúd,upud
33481,kaqúpud,kaupud
33482,qupúŋ,upung
33483,qinupúŋ,inupung
33484,qupuŋqupúŋ,upung-upung
33485,qupunír,upunir
33486,qúpqup,up-up
33487,qupurtunísta,upurtunista
33488,qupús,upus
33489,qupusisiyún,upusisiyun
33490,qupuyqupúy,upuy-upuy
33491,qupuyqúpuy,upuy-upuy
33492,paqupuyqupúy,paupuy-upuy
33493,qúpyu,upyu
33494,qurabáŋ,urabang
33495,quradúr,uradur
33496,qurakán,urakan
33497,qurakulú,urakulu
